val/expert_counts_L4,train/expert_counts_L10,train/grad_norm,train/expert_entropy_L13,_step,train/expert_imbalance_L7,train/loss,val/expert_entropy_L13,val/expert_imbalance_L4,train/expert_entropy_L10,train/expert_imbalance_L13,train/expert_imbalance_L8,train/expert_imbalance_L9,train/expert_entropy_L6,val/expert_imbalance_L9,train/expert_counts_L3,train/expert_imbalance_L6,train/expert_counts_L11,val/expert_counts_L6,train/expert_entropy_L3,val/expert_entropy_L9,train/expert_counts_L12,_timestamp,val/expert_imbalance_L8,val/expert_counts_L10,train/expert_entropy_L11,val/expert_imbalance_L5,val/bits_per_byte,val/ppl,train/expert_imbalance_L2,train/expert_counts_L6,val/expert_counts_L11,train/gpu_mem_reserved_mb,val/expert_entropy_L4,val/expert_entropy_L7,train/expert_entropy_L9,val/expert_imbalance_L10,train/expert_imbalance_L10,val/expert_entropy_L12,val/expert_counts_L3,train/expert_entropy_L7,train/expert_counts_L8,val/expert_entropy_L5,val/expert_counts_L7,val/top1,val/expert_imbalance_L7,train/expert_imbalance_L11,train/expert_counts_L13,val/expert_entropy_L6,train/expert_counts_L9,val/expert_imbalance_L3,val/expert_counts_L12,train/gpu_mem_allocated_mb,train/expert_imbalance_L5,train/expert_counts_L2,train/ppl,train/expert_entropy_L4,train/lr,train/expert_counts_L7,_runtime,val/expert_counts_L13,val/expert_entropy_L3,val/expert_entropy_L8,val/expert_imbalance_L6,train/tok_per_sec,val/expert_entropy_L11,val/expert_entropy_L2,val/nll,train/expert_entropy_L12,train/router_z_loss,val/expert_counts_L8,val/expert_counts_L5,val/expert_counts_L9,train/tokens_trained,val/expert_counts_L2,val/expert_imbalance_L2,train/expert_imbalance_L12,train/expert_entropy_L2,train/expert_entropy_L5,val/expert_imbalance_L12,val/expert_entropy_L10,train/expert_counts_L5,val/expert_imbalance_L13,val/expert_imbalance_L11,train/expert_imbalance_L3,train/aux_loss,train/expert_counts_L4,train/expert_imbalance_L4,train/expert_entropy_L8
,"{'packedBins': {'min': 0, 'size': 0.078125, 'count': 64}, '_type': 'histogram', 'values': [235, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 729, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 594, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 202]}",2.892134428024292,0.6825658642869687,20,1.5498046875,9.265481927990914,,,0.8777465834545051,2.6806640625,2.4140625,1.6611328125,0.8141784784292563,,"{'values': [448, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 356, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 279, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 630, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 329], 'packedBins': {'count': 64, 'min': 0, 'size': 0.078125}, '_type': 'histogram'}",2.203125,"{'_type': 'histogram', 'values': [547, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 390, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 672, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 232], 'packedBins': {'min': 0, 'size': 0.078125, 'count': 64}}",,0.8827391425795,,"{'_type': 'histogram', 'values': [160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 211, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 503, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 335, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 349, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 490], 'packedBins': {'count': 64, 'min': 0, 'size': 0.078125}}",1784891970.0288303,,,0.8817434916292661,,,,2.1005859375,"{'packedBins': {'min': 0, 'size': 0.078125, 'count': 64}, '_type': 'histogram', 'values': [651, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 320, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 752, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 156]}",,11356.07808,,,0.914716403936727,,2.1357421875,,,0.9509968866644972,"{'_type': 'histogram', 'values': [824, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 356, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 276, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 187, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 339], 'packedBins': {'min': 0, 'size': 0.078125, 'count': 64}}",,,,,1.96875,"{'_type': 'histogram', 'values': [195, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 764, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 915, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61], 'packedBins': {'count': 64, 'min': 0, 'size': 0.078125}}",,"{'values': [433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 233, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 567, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 239, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 510], 'packedBins': {'min': 0, 'size': 0.078125, 'count': 64}, '_type': 'histogram'}",,,7805.475328,2.2529296875,"{'_type': 'histogram', 'values': [617, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 717, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 427, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43], 'packedBins': {'min': 0, 'size': 0.078125, 'count': 64}}",10566.901849403448,0.8687402170340435,6.666666666666667e-05,"{'values': [428, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 346, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 279, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 529, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 366], 'packedBins': {'min': 0, 'size': 0.078125, 'count': 64}, '_type': 'histogram'}",507.385273513,,,,,5116.653342517965,,,,0.9588658225039232,35.18295894265175,,,,1310720.0,,,1.4736328125,0.8220560634249489,0.9212329443959055,,,"{'values': [769, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 343, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 277, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 221, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 268], 'packedBins': {'count': 64, 'min': 0, 'size': 0.078125}, '_type': 'histogram'}",,,1.845703125,14.101643846929074,"{'_type': 'histogram', 'values': [249, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 549, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 782, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 217], 'packedBins': {'min': 0, 'size': 0.078125, 'count': 64}}",2.291015625,0.8748516443200863
,"{'packedBins': {'min': 0, 'size': 0.078125, 'count': 64}, '_type': 'histogram', 'values': [477, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 635, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 185, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 421]}",1.7919124364852905,0.9180822563638792,40,1.3916015625,7.027066189050674,,,0.9208368130388931,2.080078125,1.95703125,1.845703125,0.9492061786574444,,"{'values': [351, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 302, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 534, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 484, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 219], 'packedBins': {'count': 64, 'min': 0, 'size': 0.078125}, '_type': 'histogram'}",1.8544921875,"{'_type': 'histogram', 'values': [241, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 311, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 566, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 351, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 351, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 228], 'packedBins': {'min': 0, 'size': 0.078125, 'count': 64}}",,0.9558673596221898,,"{'values': [367, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 305, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 316, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 543], 'packedBins': {'size': 0.078125, 'count': 64, 'min': 0}, '_type': 'histogram'}",1784892220.3163197,,,0.9724698807998216,,,,1.4501953125,"{'packedBins': {'min': 0, 'size': 0.078125, 'count': 64}, '_type': 'histogram', 'values': [143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 633, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 320, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 302, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 270, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 380]}",,11391.729664,,,0.9208985547082427,,1.8603515625,,,0.9734543543788801,"{'values': [121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 439, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 668, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 400, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 233, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 187], 'packedBins': {'min': 0, 'size': 0.078125, 'count': 64}, '_type': 'histogram'}",,,,,1.658203125,"{'_type': 'histogram', 'values': [462, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 217, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 258, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 710, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 270], 'packedBins': {'min': 0, 'size': 0.078125, 'count': 64}}",,"{'packedBins': {'size': 0.078125, 'count': 64, 'min': 0}, '_type': 'histogram', 'values': [382, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 630, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 504, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 234]}",,,7805.475328,1.67578125,"{'_type': 'histogram', 'values': [290, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 378, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 370, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 244, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 495, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 271], 'packedBins': {'size': 0.078125, 'count': 64, 'min': 0}}",1126.7201724828026,0.9908881925376795,0.00013333333333333334,"{'values': [380, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 311, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 475, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 334, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 396], 'packedBins': {'min': 0, 'size': 0.078125, 'count': 64}, '_type': 'histogram'}",758.064867234,,,,,5239.589091970419,,,,0.9594809771103958,14.528473976254464,,,,2621440.0,,,1.5908203125,0.9834598314120823,0.9548092351509222,,,"{'packedBins': {'count': 64, 'min': 0, 'size': 0.078125}, '_type': 'histogram', 'values': [572, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 320, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 271, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 398, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 359, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128]}",,,1.564453125,12.506572857499123,"{'_type': 'histogram', 'values': [238, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 438, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 365, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 352, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 352, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 303], 'packedBins': {'min': 0, 'size': 0.078125, 'count': 64}}",1.283203125,0.9194856817660999
,"{'packedBins': {'min': 0, 'size': 0.078125, 'count': 64}, '_type': 'histogram', 'values': [125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 443, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 331, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 208, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 410, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 531]}",0.7489204406738281,0.9941314930737303,60,1.330078125,5.444981306418777,,,0.9491687211576127,1.248046875,1.3564453125,1.5556640625,0.9940664248058165,,"{'values': [219, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 390, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 324, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 403, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 444, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 268], 'packedBins': {'count': 64, 'min': 0, 'size': 0.078125}, '_type': 'histogram'}",1.16015625,"{'packedBins': {'min': 0, 'size': 0.078125, 'count': 64}, '_type': 'histogram', 'values': [235, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 386, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 293, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 473, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 498]}",,0.9845291997864964,,"{'_type': 'histogram', 'values': [272, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 242, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 391, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 587, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 377], 'packedBins': {'min': 0, 'size': 0.078125, 'count': 64}}",1784892470.995865,,,0.9626757093074108,,,,1.201171875,"{'_type': 'histogram', 'values': [241, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 396, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 342, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 360, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 347, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 362], 'packedBins': {'count': 64, 'min': 0, 'size': 0.078125}}",,11391.729664,,,0.9690944477688049,,1.5556640625,,,0.9872688532999432,"{'_type': 'histogram', 'values': [334, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 337, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 289, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 463, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 368], 'packedBins': {'min': 0, 'size': 0.078125, 'count': 64}}",,,,,1.458984375,"{'_type': 'histogram', 'values': [330, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 367, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 317, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 263, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 426], 'packedBins': {'min': 0, 'size': 0.078125, 'count': 64}}",,"{'_type': 'histogram', 'values': [390, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 531, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 273, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 301, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 383], 'packedBins': {'min': 0, 'size': 0.078125, 'count': 64}}",,,7805.475328,1.39453125,"{'values': [369, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 410, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 227, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 401, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 242], 'packedBins': {'count': 64, 'min': 0, 'size': 0.078125}, '_type': 'histogram'}",231.5929503700307,0.9920477117331806,0.0002,"{'values': [230, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 307, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 296, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 454, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 375, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 386], 'packedBins': {'min': 0, 'size': 0.078125, 'count': 64}, '_type': 'histogram'}",1010.633994063,,,,,5231.386854974098,,,,0.9595839686019402,5.1205410631373525,,,,3932160.0,,,1.7197265625,0.9850191412230165,0.985207825893572,,,"{'values': [476, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 294, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 337, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 288, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 242, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 411], 'packedBins': {'min': 0, 'size': 0.078125, 'count': 64}, '_type': 'histogram'}",,,1.30078125,12.32864574342966,"{'values': [294, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 306, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 441, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 352, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 271, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 384], 'packedBins': {'min': 0, 'size': 0.078125, 'count': 64}, '_type': 'histogram'}",1.2919921875,0.9901228087400522
,"{'packedBins': {'min': 0, 'size': 0.078125, 'count': 64}, '_type': 'histogram', 'values': [228, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 602, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 391, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 370, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 291]}",0.6496068239212036,0.9469040393871476,80,1.3037109375,4.729684203863144,,,0.9546434374784877,1.8369140625,1.1279296875,1.3388671875,0.9722849884516291,,"{'values': [412, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 408, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 327, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 373, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 282, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 246], 'packedBins': {'count': 64, 'min': 0, 'size': 0.078125}, '_type': 'histogram'}",1.376953125,"{'_type': 'histogram', 'values': [266, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 378, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 352, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 292, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 360, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 400], 'packedBins': {'min': 0, 'size': 0.078125, 'count': 64}}",,0.9904735652926505,,"{'_type': 'histogram', 'values': [398, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 268, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 323, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 211, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 456], 'packedBins': {'size': 0.078125, 'count': 64, 'min': 0}}",1784892723.5648408,,,0.9945231667886668,,,,1.13671875,"{'_type': 'histogram', 'values': [238, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 328, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 417, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 416, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 470], 'packedBins': {'size': 0.078125, 'count': 64, 'min': 0}}",,11398.02112,,,0.9767470216376221,,1.763671875,,,0.9944378728014834,"{'values': [360, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 385, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 347, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 315, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 304, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 337], 'packedBins': {'size': 0.078125, 'count': 64, 'min': 0}, '_type': 'histogram'}",,,,,1.171875,"{'_type': 'histogram', 'values': [363, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 219, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 268, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 409, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 627, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 162], 'packedBins': {'min': 0, 'size': 0.078125, 'count': 64}}",,"{'packedBins': {'count': 64, 'min': 0, 'size': 0.078125}, '_type': 'histogram', 'values': [419, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 220, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 282, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 457, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 237]}",,,7805.475328,1.2861328125,"{'_type': 'histogram', 'values': [388, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 328, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 369, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 315, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 353], 'packedBins': {'min': 0, 'size': 0.078125, 'count': 64}}",113.2597896964772,0.9905589923437765,0.00019998012226970637,"{'_type': 'histogram', 'values': [297, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 341, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 445, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 320, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 302, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 343], 'packedBins': {'min': 0, 'size': 0.078125, 'count': 64}}",1262.71534598,,,,,5192.264071026135,,,,0.9827467417438827,2.6686030201613904,,,,5242880.0,,,1.3359375,0.9975616153851407,0.9694684239793805,,,"{'values': [157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 389, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 439, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 435, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 236], 'packedBins': {'min': 0, 'size': 0.078125, 'count': 64}, '_type': 'histogram'}",,,1.20703125,12.28390637934208,"{'values': [255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 343, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 448, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 362, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 362, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 278], 'packedBins': {'min': 0, 'size': 0.078125, 'count': 64}, '_type': 'histogram'}",1.3125,0.998250354351851
