train/expert_imbalance_L9,val/expert_counts_L4,val/lambda_hist_L3,train/ppl,val/expert_counts_L3,val/expert_entropy_L9,train/expert_entropy_L3,train/lambda_hist_L3,val/expert_counts_L12,val/expert_imbalance_L2,val/expert_entropy_L13,train/lambda_hist_L10,val/expert_entropy_L2,train/lambda_hist_L2,val/expert_counts_L13,val/expert_counts_L5,_runtime,train/lambda_mean_L3,train/aux_loss,val/expert_imbalance_L12,val/expert_imbalance_L13,train/expert_imbalance_L8,train/expert_entropy_L8,train/expert_counts_L7,val/bits_per_byte,val/expert_entropy_L8,train/expert_entropy_L5,val/expert_imbalance_L7,train/expert_imbalance_L10,train/lambda_mean_L13,train/lambda_hist_L4,train/loss,train/lambda_hist_L11,train/expert_entropy_L6,val/lambda_hist_L7,val/expert_counts_L8,train/expert_counts_L13,val/lambda_mean_L13,train/lr,val/lambda_mean_L0,train/expert_entropy_L11,train/lambda_hist_L12,val/lambda_mean_L5,val/expert_entropy_L3,val/expert_counts_L2,train/lambda_hist_L13,train/tokens_trained,train/tok_per_sec,val/lambda_hist_L6,val/lambda_hist_L0,val/lambda_hist_L11,val/lambda_hist_L10,train/lambda_hist_L9,train/expert_counts_L3,val/expert_imbalance_L8,val/lambda_mean_L7,val/expert_imbalance_L5,train/expert_imbalance_L3,val/expert_counts_L11,_step,val/lambda_hist_L1,train/expert_counts_L2,train/expert_counts_L10,train/expert_entropy_L13,train/lambda_mean_L9,val/expert_counts_L7,train/expert_counts_L11,val/expert_imbalance_L4,train/expert_counts_L12,train/expert_counts_L6,val/expert_entropy_L11,val/expert_entropy_L4,val/expert_entropy_L12,train/lambda_mean_L0,train/gpu_mem_reserved_mb,train/expert_imbalance_L2,train/expert_counts_L8,train/lambda_mean_L11,val/lambda_hist_L8,train/lambda_mean_L6,train/expert_imbalance_L7,val/lambda_mean_L1,val/lambda_mean_L6,train/grad_norm,train/expert_counts_L4,val/expert_entropy_L6,train/expert_counts_L5,val/expert_imbalance_L6,train/lambda_mean_L12,val/lambda_hist_L9,train/lambda_hist_L8,val/lambda_mean_L8,train/lambda_mean_L4,train/expert_imbalance_L5,train/expert_imbalance_L11,train/gpu_mem_allocated_mb,val/lambda_mean_L2,train/expert_entropy_L10,val/expert_entropy_L5,train/lambda_mean_L10,val/lambda_mean_L4,train/expert_imbalance_L6,train/lambda_hist_L1,val/expert_imbalance_L9,val/nll,val/lambda_hist_L13,train/expert_imbalance_L4,val/lambda_hist_L4,train/lambda_hist_L7,train/expert_entropy_L4,train/lambda_hist_L6,val/expert_counts_L9,train/lambda_mean_L8,val/lambda_mean_L3,train/lambda_hist_L0,val/ppl,_timestamp,train/lambda_mean_L5,train/expert_imbalance_L12,val/lambda_mean_L11,train/expert_counts_L9,train/lambda_hist_L5,val/lambda_hist_L12,train/expert_entropy_L12,val/lambda_hist_L2,val/expert_imbalance_L11,val/expert_imbalance_L10,train/expert_entropy_L2,val/lambda_mean_L12,train/lambda_mean_L2,val/expert_counts_L10,train/expert_imbalance_L13,val/top1,train/expert_entropy_L7,train/lambda_mean_L7,val/expert_imbalance_L3,val/expert_entropy_L7,val/lambda_mean_L10,train/lambda_mean_L1,train/expert_entropy_L9,val/lambda_hist_L5,val/lambda_mean_L9,train/router_z_loss,val/expert_counts_L6,val/expert_entropy_L10
2.7744140625,,,15359.678934153433,,,0.8349687214752857,"{'packedBins': {'count': 64, 'min': 0.3125719428062439, 'size': 0.00503385066986084}, '_type': 'histogram', 'values': [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]}",,,,"{'values': [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], 'packedBins': {'min': 0.6398472785949707, 'size': 0.00345630943775177, 'count': 64}, '_type': 'histogram'}",,"{'values': [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], 'packedBins': {'size': 0.004469078034162521, 'count': 64, 'min': 0.3967691659927368}, '_type': 'histogram'}",,,684.736936546,0.48576536774635315,14.608089326322078,,,2.5693359375,0.6097827485793182,"{'_type': 'histogram', 'values': [919, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 330, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 668], 'packedBins': {'size': 0.078125, 'count': 64, 'min': 0}}",,,0.5847501609164688,,1.798828125,0.771897554397583,"{'_type': 'histogram', 'values': [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], 'packedBins': {'count': 64, 'min': 0.47145313024520874, 'size': 0.0058644963428378105}}",9.639501103758812,"{'_type': 'histogram', 'values': [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], 'packedBins': {'min': 0.6066652536392212, 'size': 0.007083853706717491, 'count': 64}}",0.7588264730695825,,,"{'values': [419, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 173, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 591, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 668, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34], 'packedBins': {'count': 64, 'min': 0, 'size': 0.078125}, '_type': 'histogram'}",,6.666666666666667e-05,,0.5752215850534155,"{'packedBins': {'min': 0.646605908870697, 'size': 0.0032992828637361526, 'count': 64}, '_type': 'histogram', 'values': [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]}",,,,"{'values': [1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], 'packedBins': {'size': 0.008103994652628899, 'count': 64, 'min': 0.5540677309036255}, '_type': 'histogram'}",1310720.0,3822.6481452455982,,,,,"{'values': [1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], 'packedBins': {'size': 0.003561464138329029, 'count': 64, 'min': 0.6421254873275757}, '_type': 'histogram'}","{'values': [131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 490, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 527, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 259, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 640, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], 'packedBins': {'count': 64, 'min': 0, 'size': 0.078125}, '_type': 'histogram'}",,,,1.875,,20,,"{'_type': 'histogram', 'values': [9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 675, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 951, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 276], 'packedBins': {'min': 0, 'size': 0.078125, 'count': 64}}","{'_type': 'histogram', 'values': [614, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 328, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 444, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 536], 'packedBins': {'min': 0, 'size': 0.078125, 'count': 64}}",0.8521916532851213,0.711884876092275,,"{'_type': 'histogram', 'values': [995, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72], 'packedBins': {'min': 0, 'size': 0.078125, 'count': 64}}",,"{'packedBins': {'size': 0.078125, 'count': 64, 'min': 0}, '_type': 'histogram', 'values': [351, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 285, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 651, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 732]}","{'_type': 'histogram', 'values': [31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 306, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 464], 'packedBins': {'count': 64, 'min': 0, 'size': 0.078125}}",,,,0.15108080208301544,11557.404672,2.7861328125,"{'packedBins': {'size': 0.078125, 'count': 64, 'min': 0}, '_type': 'histogram', 'values': [8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 254, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 865, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 877]}",0.8225169082482656,,0.7142316798369089,2.6923828125,,,6.763894557952881,"{'values': [1013, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 223, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 498], 'packedBins': {'size': 0.078125, 'count': 64, 'min': 0}, '_type': 'histogram'}",,"{'_type': 'histogram', 'values': [7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1022, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 822, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76], 'packedBins': {'count': 64, 'min': 0, 'size': 0.078125}}",,0.7366475264231364,,"{'packedBins': {'size': 0.00642217043787241, 'count': 64, 'min': 0.4672973155975342}, '_type': 'histogram', 'values': [1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]}",,0.633731742699941,2.994140625,2.9150390625,7805.94176,,0.8558864397782912,,0.7564417521158854,,2.9384765625,"{'_type': 'histogram', 'values': [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1], 'packedBins': {'size': 0.00656452402472496, 'count': 64, 'min': 0.04793539643287659}}",,,,2.9677734375,,"{'packedBins': {'count': 64, 'min': 0.536770761013031, 'size': 0.004305941052734852}, '_type': 'histogram', 'values': [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]}",0.7491016278912475,"{'values': [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], 'packedBins': {'min': 0.5996861457824707, 'size': 0.0038674362003803253, 'count': 64}, '_type': 'histogram'}",,0.7016648749510447,,"{'_type': 'histogram', 'values': [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1], 'packedBins': {'min': -0.020539268851280212, 'size': 0.003998669795691967, 'count': 64}}",,1784739936.2822459,0.6829846103986105,2.14453125,,"{'_type': 'histogram', 'values': [471, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 947, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 534], 'packedBins': {'min': 0, 'size': 0.078125, 'count': 64}}","{'packedBins': {'size': 0.00286088977009058, 'count': 64, 'min': 0.6230493783950806}, '_type': 'histogram', 'values': [1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]}",,0.7695270096067668,,,,0.6937999207018628,,0.5289407074451447,,1.95703125,,0.6845129889585053,0.7043609917163849,,,,0.3352806766827901,0.6648976339933433,,,38.819133669137955,,
